id,t,layer,concept_separated,accuracy
2420,500,9,"(False, False, True)",0.7941176470588235
2421,500,9,"(True, True, False)",0.6458333333333334
2422,500,9,"(True, False, True)",0.625
2423,500,9,"(False, True, True)",0.6388888888888888
2424,500,12,"(True, False, False)",0.7762237762237763
2425,500,12,"(False, True, False)",0.7265917602996255
2426,500,12,"(False, False, True)",0.8382352941176471
2427,500,12,"(True, True, False)",0.6423611111111112
2428,500,12,"(True, False, True)",0.625
2429,500,12,"(False, True, True)",0.65
2430,500,15,"(True, False, False)",0.7832167832167832
2431,500,15,"(False, True, False)",0.7415730337078652
2432,500,15,"(False, False, True)",0.8529411764705882
2433,500,15,"(True, True, False)",0.6597222222222222
2434,500,15,"(True, False, True)",0.6071428571428571
2435,500,15,"(False, True, True)",0.6444444444444445
2436,500,18,"(True, False, False)",0.7132867132867133
2437,500,18,"(False, True, False)",0.6891385767790262
2438,500,18,"(False, False, True)",0.7794117647058824
2439,500,18,"(True, True, False)",0.6111111111111112
2440,500,18,"(True, False, True)",0.625
2441,500,18,"(False, True, True)",0.6277777777777778
2442,500,21,"(True, False, False)",0.5874125874125874
2443,500,21,"(False, True, False)",0.5543071161048689
2444,500,21,"(False, False, True)",0.6029411764705882
2445,500,21,"(True, True, False)",0.5104166666666666
2446,500,21,"(True, False, True)",0.5714285714285714
2447,500,21,"(False, True, True)",0.5722222222222222
2448,490,0,"(True, False, False)",0.7482517482517482
2449,490,0,"(False, True, False)",0.7228464419475655
2450,490,0,"(False, False, True)",0.7941176470588235
2451,490,0,"(True, True, False)",0.6388888888888888
2452,490,0,"(True, False, True)",0.6607142857142857
2453,490,0,"(False, True, True)",0.6222222222222222
2454,490,3,"(True, False, False)",0.7622377622377622
2455,490,3,"(False, True, False)",0.7116104868913857
2456,490,3,"(False, False, True)",0.7794117647058824
2457,490,3,"(True, True, False)",0.6493055555555556
2458,490,3,"(True, False, True)",0.6428571428571429
2459,490,3,"(False, True, True)",0.6111111111111112
2460,490,6,"(True, False, False)",0.7832167832167832
2461,490,6,"(False, True, False)",0.7116104868913857
2462,490,6,"(False, False, True)",0.8088235294117647
2463,490,6,"(True, True, False)",0.6631944444444444
2464,490,6,"(True, False, True)",0.6964285714285714
2465,490,6,"(False, True, True)",0.6444444444444445
2466,490,9,"(True, False, False)",0.7902097902097902
2467,490,9,"(False, True, False)",0.7528089887640449
2468,490,9,"(False, False, True)",0.7941176470588235
2469,490,9,"(True, True, False)",0.6875
2470,490,9,"(True, False, True)",0.6428571428571429
2471,490,9,"(False, True, True)",0.6166666666666667
2472,490,12,"(True, False, False)",0.7902097902097902
2473,490,12,"(False, True, False)",0.7415730337078652
2474,490,12,"(False, False, True)",0.8529411764705882
2475,490,12,"(True, True, False)",0.6666666666666666
2476,490,12,"(True, False, True)",0.6428571428571429
2477,490,12,"(False, True, True)",0.6333333333333333
2478,490,15,"(True, False, False)",0.7972027972027972
2479,490,15,"(False, True, False)",0.7191011235955056
2480,490,15,"(False, False, True)",0.8382352941176471
2481,490,15,"(True, True, False)",0.6909722222222222
2482,490,15,"(True, False, True)",0.6428571428571429
2483,490,15,"(False, True, True)",0.6777777777777778
2484,490,18,"(True, False, False)",0.7412587412587412
2485,490,18,"(False, True, False)",0.700374531835206
2486,490,18,"(False, False, True)",0.7794117647058824
2487,490,18,"(True, True, False)",0.6354166666666666
2488,490,18,"(True, False, True)",0.625
2489,490,18,"(False, True, True)",0.6333333333333333
2490,490,21,"(True, False, False)",0.6083916083916084
2491,490,21,"(False, True, False)",0.5580524344569289
2492,490,21,"(False, False, True)",0.5735294117647058
2493,490,21,"(True, True, False)",0.53125
2494,490,21,"(True, False, True)",0.5714285714285714
2495,490,21,"(False, True, True)",0.5111111111111111
2496,480,0,"(True, False, False)",0.7762237762237763
2497,480,0,"(False, True, False)",0.7265917602996255
2498,480,0,"(False, False, True)",0.7941176470588235
2499,480,0,"(True, True, False)",0.6631944444444444
2500,480,0,"(True, False, True)",0.625
2501,480,0,"(False, True, True)",0.6388888888888888
2502,480,3,"(True, False, False)",0.7902097902097902
2503,480,3,"(False, True, False)",0.7265917602996255
2504,480,3,"(False, False, True)",0.7794117647058824
2505,480,3,"(True, True, False)",0.6423611111111112
2506,480,3,"(True, False, True)",0.6071428571428571
2507,480,3,"(False, True, True)",0.6111111111111112
2508,480,6,"(True, False, False)",0.7832167832167832
2509,480,6,"(False, True, False)",0.7528089887640449
2510,480,6,"(False, False, True)",0.7794117647058824
2511,480,6,"(True, True, False)",0.6458333333333334
2512,480,6,"(True, False, True)",0.6428571428571429
2513,480,6,"(False, True, True)",0.6611111111111111
2514,480,9,"(True, False, False)",0.8181818181818182
2515,480,9,"(False, True, False)",0.7677902621722846
2516,480,9,"(False, False, True)",0.7794117647058824
2517,480,9,"(True, True, False)",0.6875
2518,480,9,"(True, False, True)",0.5892857142857143
2519,480,9,"(False, True, True)",0.6666666666666666
2520,480,12,"(True, False, False)",0.8181818181818182
2521,480,12,"(False, True, False)",0.797752808988764
2522,480,12,"(False, False, True)",0.8088235294117647
2523,480,12,"(True, True, False)",0.6805555555555556
2524,480,12,"(True, False, True)",0.6071428571428571
2525,480,12,"(False, True, True)",0.65
2526,480,15,"(True, False, False)",0.8321678321678322
2527,480,15,"(False, True, False)",0.7640449438202247
2528,480,15,"(False, False, True)",0.8382352941176471
2529,480,15,"(True, True, False)",0.7083333333333334
2530,480,15,"(True, False, True)",0.6428571428571429
2531,480,15,"(False, True, True)",0.6666666666666666
2532,480,18,"(True, False, False)",0.7622377622377622
2533,480,18,"(False, True, False)",0.7228464419475655
2534,480,18,"(False, False, True)",0.7941176470588235
2535,480,18,"(True, True, False)",0.6388888888888888
2536,480,18,"(True, False, True)",0.625
2537,480,18,"(False, True, True)",0.6
2538,480,21,"(True, False, False)",0.5734265734265734
2539,480,21,"(False, True, False)",0.5655430711610487
2540,480,21,"(False, False, True)",0.5588235294117647
2541,480,21,"(True, True, False)",0.5277777777777778
2542,480,21,"(True, False, True)",0.5535714285714286
2543,480,21,"(False, True, True)",0.5388888888888889
2544,470,0,"(True, False, False)",0.7692307692307693
2545,470,0,"(False, True, False)",0.704119850187266
2546,470,0,"(False, False, True)",0.75
2547,470,0,"(True, True, False)",0.6284722222222222
2548,470,0,"(True, False, True)",0.6428571428571429
2549,470,0,"(False, True, True)",0.65
2550,470,3,"(True, False, False)",0.7762237762237763
2551,470,3,"(False, True, False)",0.7378277153558053
2552,470,3,"(False, False, True)",0.7794117647058824
2553,470,3,"(True, True, False)",0.6354166666666666
2554,470,3,"(True, False, True)",0.6428571428571429
2555,470,3,"(False, True, True)",0.6444444444444445
2556,470,6,"(True, False, False)",0.7902097902097902
2557,470,6,"(False, True, False)",0.7565543071161048
2558,470,6,"(False, False, True)",0.7352941176470589
2559,470,6,"(True, True, False)",0.65625
2560,470,6,"(True, False, True)",0.6428571428571429
2561,470,6,"(False, True, True)",0.6555555555555556
2562,470,9,"(True, False, False)",0.8251748251748252
2563,470,9,"(False, True, False)",0.7640449438202247
2564,470,9,"(False, False, True)",0.7794117647058824
2565,470,9,"(True, True, False)",0.6631944444444444
2566,470,9,"(True, False, True)",0.625
2567,470,9,"(False, True, True)",0.6611111111111111
2568,470,12,"(True, False, False)",0.8321678321678322
2569,470,12,"(False, True, False)",0.7715355805243446
2570,470,12,"(False, False, True)",0.8235294117647058
2571,470,12,"(True, True, False)",0.6388888888888888
2572,470,12,"(True, False, True)",0.6428571428571429
2573,470,12,"(False, True, True)",0.6555555555555556
2574,470,15,"(True, False, False)",0.8461538461538461
2575,470,15,"(False, True, False)",0.7602996254681648
2576,470,15,"(False, False, True)",0.8382352941176471
2577,470,15,"(True, True, False)",0.6631944444444444
2578,470,15,"(True, False, True)",0.6607142857142857
2579,470,15,"(False, True, True)",0.6833333333333333
2580,470,18,"(True, False, False)",0.7552447552447552
2581,470,18,"(False, True, False)",0.6891385767790262
2582,470,18,"(False, False, True)",0.7941176470588235
2583,470,18,"(True, True, False)",0.6076388888888888
2584,470,18,"(True, False, True)",0.625
2585,470,18,"(False, True, True)",0.65
2586,470,21,"(True, False, False)",0.6013986013986014
2587,470,21,"(False, True, False)",0.5692883895131086
2588,470,21,"(False, False, True)",0.5294117647058824
2589,470,21,"(True, True, False)",0.5208333333333334
2590,470,21,"(True, False, True)",0.5357142857142857
2591,470,21,"(False, True, True)",0.5611111111111111
2592,460,0,"(True, False, False)",0.8041958041958042
2593,460,0,"(False, True, False)",0.7191011235955056
2594,460,0,"(False, False, True)",0.75
2595,460,0,"(True, True, False)",0.65625
2596,460,0,"(True, False, True)",0.6428571428571429
2597,460,0,"(False, True, True)",0.6833333333333333
2598,460,3,"(True, False, False)",0.8041958041958042
2599,460,3,"(False, True, False)",0.7453183520599251
2600,460,3,"(False, False, True)",0.7352941176470589
2601,460,3,"(True, True, False)",0.6631944444444444
2602,460,3,"(True, False, True)",0.625
2603,460,3,"(False, True, True)",0.6611111111111111
2604,460,6,"(True, False, False)",0.8251748251748252
2605,460,6,"(False, True, False)",0.7565543071161048
2606,460,6,"(False, False, True)",0.7352941176470589
2607,460,6,"(True, True, False)",0.6666666666666666
2608,460,6,"(True, False, True)",0.625
2609,460,6,"(False, True, True)",0.65
2610,460,9,"(True, False, False)",0.8391608391608392
2611,460,9,"(False, True, False)",0.7715355805243446
2612,460,9,"(False, False, True)",0.7647058823529411
2613,460,9,"(True, True, False)",0.7152777777777778
2614,460,9,"(True, False, True)",0.6607142857142857
2615,460,9,"(False, True, True)",0.6777777777777778
2616,460,12,"(True, False, False)",0.8391608391608392
2617,460,12,"(False, True, False)",0.8014981273408239
2618,460,12,"(False, False, True)",0.8088235294117647
2619,460,12,"(True, True, False)",0.6736111111111112
2620,460,12,"(True, False, True)",0.6071428571428571
2621,460,12,"(False, True, True)",0.6888888888888889
2622,460,15,"(True, False, False)",0.8531468531468531
2623,460,15,"(False, True, False)",0.7715355805243446
2624,460,15,"(False, False, True)",0.8382352941176471
2625,460,15,"(True, True, False)",0.7048611111111112
2626,460,15,"(True, False, True)",0.625
2627,460,15,"(False, True, True)",0.6777777777777778
2628,460,18,"(True, False, False)",0.8181818181818182
2629,460,18,"(False, True, False)",0.7378277153558053
2630,460,18,"(False, False, True)",0.7794117647058824
2631,460,18,"(True, True, False)",0.6423611111111112
2632,460,18,"(True, False, True)",0.6607142857142857
2633,460,18,"(False, True, True)",0.6333333333333333
2634,460,21,"(True, False, False)",0.6363636363636364
2635,460,21,"(False, True, False)",0.5617977528089888
2636,460,21,"(False, False, True)",0.5588235294117647
2637,460,21,"(True, True, False)",0.5416666666666666
2638,460,21,"(True, False, True)",0.5357142857142857
2639,460,21,"(False, True, True)",0.5833333333333334
2640,450,0,"(True, False, False)",0.7902097902097902
2641,450,0,"(False, True, False)",0.7565543071161048
2642,450,0,"(False, False, True)",0.7352941176470589
2643,450,0,"(True, True, False)",0.6805555555555556
2644,450,0,"(True, False, True)",0.625
2645,450,0,"(False, True, True)",0.6722222222222223
2646,450,3,"(True, False, False)",0.7902097902097902
2647,450,3,"(False, True, False)",0.7528089887640449
2648,450,3,"(False, False, True)",0.7352941176470589
2649,450,3,"(True, True, False)",0.6770833333333334
2650,450,3,"(True, False, True)",0.625
2651,450,3,"(False, True, True)",0.6833333333333333
2652,450,6,"(True, False, False)",0.8111888111888111
2653,450,6,"(False, True, False)",0.7715355805243446
2654,450,6,"(False, False, True)",0.75
2655,450,6,"(True, True, False)",0.6805555555555556
2656,450,6,"(True, False, True)",0.625
2657,450,6,"(False, True, True)",0.6777777777777778
2658,450,9,"(True, False, False)",0.8181818181818182
2659,450,9,"(False, True, False)",0.7865168539325843
2660,450,9,"(False, False, True)",0.7794117647058824
2661,450,9,"(True, True, False)",0.7152777777777778
2662,450,9,"(True, False, True)",0.625
2663,450,9,"(False, True, True)",0.6888888888888889
2664,450,12,"(True, False, False)",0.8461538461538461
2665,450,12,"(False, True, False)",0.7940074906367042
2666,450,12,"(False, False, True)",0.8382352941176471
2667,450,12,"(True, True, False)",0.6979166666666666
2668,450,12,"(True, False, True)",0.6071428571428571
2669,450,12,"(False, True, True)",0.6944444444444444
2670,450,15,"(True, False, False)",0.8601398601398601
2671,450,15,"(False, True, False)",0.7902621722846442
2672,450,15,"(False, False, True)",0.8529411764705882
2673,450,15,"(True, True, False)",0.7083333333333334
2674,450,15,"(True, False, True)",0.6071428571428571
2675,450,15,"(False, True, True)",0.7111111111111111
2676,450,18,"(True, False, False)",0.8041958041958042
2677,450,18,"(False, True, False)",0.7265917602996255
2678,450,18,"(False, False, True)",0.7941176470588235
2679,450,18,"(True, True, False)",0.6666666666666666
2680,450,18,"(True, False, True)",0.6071428571428571
2681,450,18,"(False, True, True)",0.6444444444444445
2682,450,21,"(True, False, False)",0.6083916083916084
2683,450,21,"(False, True, False)",0.5543071161048689
2684,450,21,"(False, False, True)",0.5882352941176471
2685,450,21,"(True, True, False)",0.5069444444444444
2686,450,21,"(True, False, True)",0.5535714285714286
2687,450,21,"(False, True, True)",0.5888888888888889
2688,440,0,"(True, False, False)",0.7902097902097902
2689,440,0,"(False, True, False)",0.7453183520599251
2690,440,0,"(False, False, True)",0.7647058823529411
2691,440,0,"(True, True, False)",0.6875
2692,440,0,"(True, False, True)",0.5892857142857143
2693,440,0,"(False, True, True)",0.6555555555555556
2694,440,3,"(True, False, False)",0.8041958041958042
2695,440,3,"(False, True, False)",0.7640449438202247
2696,440,3,"(False, False, True)",0.75
2697,440,3,"(True, True, False)",0.6840277777777778
2698,440,3,"(True, False, True)",0.6428571428571429
2699,440,3,"(False, True, True)",0.6777777777777778
2700,440,6,"(True, False, False)",0.8321678321678322
2701,440,6,"(False, True, False)",0.7865168539325843
2702,440,6,"(False, False, True)",0.7647058823529411
2703,440,6,"(True, True, False)",0.6979166666666666
2704,440,6,"(True, False, True)",0.6607142857142857
2705,440,6,"(False, True, True)",0.6888888888888889
2706,440,9,"(True, False, False)",0.8391608391608392
2707,440,9,"(False, True, False)",0.7940074906367042
2708,440,9,"(False, False, True)",0.7794117647058824
2709,440,9,"(True, True, False)",0.7048611111111112
2710,440,9,"(True, False, True)",0.625
2711,440,9,"(False, True, True)",0.6944444444444444
2712,440,12,"(True, False, False)",0.8461538461538461
2713,440,12,"(False, True, False)",0.797752808988764
2714,440,12,"(False, False, True)",0.8382352941176471
2715,440,12,"(True, True, False)",0.7013888888888888
2716,440,12,"(True, False, True)",0.6071428571428571
2717,440,12,"(False, True, True)",0.6888888888888889
2718,440,15,"(True, False, False)",0.8531468531468531
2719,440,15,"(False, True, False)",0.7827715355805244
2720,440,15,"(False, False, True)",0.8529411764705882
2721,440,15,"(True, True, False)",0.7291666666666666
2722,440,15,"(True, False, True)",0.6071428571428571
2723,440,15,"(False, True, True)",0.7
2724,440,18,"(True, False, False)",0.7902097902097902
2725,440,18,"(False, True, False)",0.7340823970037453
2726,440,18,"(False, False, True)",0.7941176470588235
2727,440,18,"(True, True, False)",0.65625
2728,440,18,"(True, False, True)",0.5892857142857143
2729,440,18,"(False, True, True)",0.6444444444444445
2730,440,21,"(True, False, False)",0.6083916083916084
2731,440,21,"(False, True, False)",0.5468164794007491
2732,440,21,"(False, False, True)",0.5588235294117647
2733,440,21,"(True, True, False)",0.5138888888888888
2734,440,21,"(True, False, True)",0.5
2735,440,21,"(False, True, True)",0.5611111111111111
2736,430,0,"(True, False, False)",0.7762237762237763
2737,430,0,"(False, True, False)",0.7415730337078652
2738,430,0,"(False, False, True)",0.7647058823529411
2739,430,0,"(True, True, False)",0.6875
2740,430,0,"(True, False, True)",0.5714285714285714
2741,430,0,"(False, True, True)",0.6888888888888889
2742,430,3,"(True, False, False)",0.8181818181818182
2743,430,3,"(False, True, False)",0.7640449438202247
2744,430,3,"(False, False, True)",0.75
2745,430,3,"(True, True, False)",0.6909722222222222
2746,430,3,"(True, False, True)",0.5892857142857143
2747,430,3,"(False, True, True)",0.7111111111111111
2748,430,6,"(True, False, False)",0.8391608391608392
2749,430,6,"(False, True, False)",0.8052434456928839
2750,430,6,"(False, False, True)",0.7794117647058824
2751,430,6,"(True, True, False)",0.7048611111111112
2752,430,6,"(True, False, True)",0.5892857142857143
2753,430,6,"(False, True, True)",0.7055555555555556
2754,430,9,"(True, False, False)",0.8391608391608392
2755,430,9,"(False, True, False)",0.8089887640449438
2756,430,9,"(False, False, True)",0.7647058823529411
2757,430,9,"(True, True, False)",0.7083333333333334
2758,430,9,"(True, False, True)",0.625
2759,430,9,"(False, True, True)",0.7
2760,430,12,"(True, False, False)",0.8531468531468531
2761,430,12,"(False, True, False)",0.8202247191011236
2762,430,12,"(False, False, True)",0.8676470588235294
2763,430,12,"(True, True, False)",0.7013888888888888
2764,430,12,"(True, False, True)",0.6071428571428571
2765,430,12,"(False, True, True)",0.7222222222222222
2766,430,15,"(True, False, False)",0.8601398601398601
2767,430,15,"(False, True, False)",0.8014981273408239
2768,430,15,"(False, False, True)",0.8529411764705882
2769,430,15,"(True, True, False)",0.7326388888888888
2770,430,15,"(True, False, True)",0.5714285714285714
2771,430,15,"(False, True, True)",0.7
2772,430,18,"(True, False, False)",0.8041958041958042
2773,430,18,"(False, True, False)",0.7528089887640449
2774,430,18,"(False, False, True)",0.7941176470588235
2775,430,18,"(True, True, False)",0.6840277777777778
2776,430,18,"(True, False, True)",0.5535714285714286
2777,430,18,"(False, True, True)",0.7
2778,430,21,"(True, False, False)",0.6713286713286714
2779,430,21,"(False, True, False)",0.5168539325842697
2780,430,21,"(False, False, True)",0.5
2781,430,21,"(True, True, False)",0.5138888888888888
2782,430,21,"(True, False, True)",0.5714285714285714
2783,430,21,"(False, True, True)",0.6
2784,420,0,"(True, False, False)",0.7902097902097902
2785,420,0,"(False, True, False)",0.7490636704119851
2786,420,0,"(False, False, True)",0.7647058823529411
2787,420,0,"(True, True, False)",0.6840277777777778
2788,420,0,"(True, False, True)",0.6428571428571429
2789,420,0,"(False, True, True)",0.7
2790,420,3,"(True, False, False)",0.7972027972027972
2791,420,3,"(False, True, False)",0.7790262172284644
2792,420,3,"(False, False, True)",0.7647058823529411
2793,420,3,"(True, True, False)",0.6597222222222222
2794,420,3,"(True, False, True)",0.625
2795,420,3,"(False, True, True)",0.6944444444444444
2796,420,6,"(True, False, False)",0.8251748251748252
2797,420,6,"(False, True, False)",0.8052434456928839
2798,420,6,"(False, False, True)",0.7352941176470589
2799,420,6,"(True, True, False)",0.6909722222222222
2800,420,6,"(True, False, True)",0.625
2801,420,6,"(False, True, True)",0.7
2802,420,9,"(True, False, False)",0.8461538461538461
2803,420,9,"(False, True, False)",0.8164794007490637
2804,420,9,"(False, False, True)",0.7794117647058824
2805,420,9,"(True, True, False)",0.7256944444444444
2806,420,9,"(True, False, True)",0.6428571428571429
2807,420,9,"(False, True, True)",0.7277777777777777
2808,420,12,"(True, False, False)",0.8531468531468531
2809,420,12,"(False, True, False)",0.8202247191011236
2810,420,12,"(False, False, True)",0.8382352941176471
2811,420,12,"(True, True, False)",0.7326388888888888
2812,420,12,"(True, False, True)",0.5892857142857143
2813,420,12,"(False, True, True)",0.7388888888888889
2814,420,15,"(True, False, False)",0.8811188811188811
2815,420,15,"(False, True, False)",0.8164794007490637
2816,420,15,"(False, False, True)",0.8382352941176471
2817,420,15,"(True, True, False)",0.7604166666666666
2818,420,15,"(True, False, True)",0.625
2819,420,15,"(False, True, True)",0.7444444444444445
2820,420,18,"(True, False, False)",0.7902097902097902
2821,420,18,"(False, True, False)",0.7528089887640449
2822,420,18,"(False, False, True)",0.8088235294117647
2823,420,18,"(True, True, False)",0.7083333333333334
2824,420,18,"(True, False, True)",0.5535714285714286
2825,420,18,"(False, True, True)",0.7222222222222222
2826,420,21,"(True, False, False)",0.6153846153846154
2827,420,21,"(False, True, False)",0.5205992509363296
2828,420,21,"(False, False, True)",0.45588235294117646
2829,420,21,"(True, True, False)",0.5034722222222222
2830,420,21,"(True, False, True)",0.5357142857142857
2831,420,21,"(False, True, True)",0.5833333333333334
2832,410,0,"(True, False, False)",0.8181818181818182
2833,410,0,"(False, True, False)",0.7453183520599251
2834,410,0,"(False, False, True)",0.7794117647058824
2835,410,0,"(True, True, False)",0.7013888888888888
2836,410,0,"(True, False, True)",0.5714285714285714
2837,410,0,"(False, True, True)",0.7055555555555556
2838,410,3,"(True, False, False)",0.8391608391608392
2839,410,3,"(False, True, False)",0.7677902621722846
2840,410,3,"(False, False, True)",0.7794117647058824
2841,410,3,"(True, True, False)",0.7048611111111112
2842,410,3,"(True, False, True)",0.6071428571428571
2843,410,3,"(False, True, True)",0.7166666666666667
2844,410,6,"(True, False, False)",0.8461538461538461
2845,410,6,"(False, True, False)",0.8089887640449438
2846,410,6,"(False, False, True)",0.7941176470588235
2847,410,6,"(True, True, False)",0.7222222222222222
2848,410,6,"(True, False, True)",0.6071428571428571
2849,410,6,"(False, True, True)",0.7166666666666667
2850,410,9,"(True, False, False)",0.8741258741258742
2851,410,9,"(False, True, False)",0.8127340823970037
2852,410,9,"(False, False, True)",0.7794117647058824
2853,410,9,"(True, True, False)",0.75
2854,410,9,"(True, False, True)",0.625
2855,410,9,"(False, True, True)",0.7444444444444445
2856,410,12,"(True, False, False)",0.8601398601398601
2857,410,12,"(False, True, False)",0.8277153558052435
2858,410,12,"(False, False, True)",0.8823529411764706
2859,410,12,"(True, True, False)",0.7326388888888888
2860,410,12,"(True, False, True)",0.6428571428571429
2861,410,12,"(False, True, True)",0.75
2862,410,15,"(True, False, False)",0.8741258741258742
2863,410,15,"(False, True, False)",0.8089887640449438
2864,410,15,"(False, False, True)",0.8529411764705882
2865,410,15,"(True, True, False)",0.7673611111111112
2866,410,15,"(True, False, True)",0.6607142857142857
2867,410,15,"(False, True, True)",0.7611111111111111
2868,410,18,"(True, False, False)",0.8391608391608392
2869,410,18,"(False, True, False)",0.7602996254681648
2870,410,18,"(False, False, True)",0.7941176470588235
2871,410,18,"(True, True, False)",0.7118055555555556
2872,410,18,"(True, False, True)",0.625
2873,410,18,"(False, True, True)",0.7444444444444445
2874,410,21,"(True, False, False)",0.5944055944055944
2875,410,21,"(False, True, False)",0.5430711610486891
2876,410,21,"(False, False, True)",0.5147058823529411
2877,410,21,"(True, True, False)",0.5347222222222222
2878,410,21,"(True, False, True)",0.5714285714285714
2879,410,21,"(False, True, True)",0.5888888888888889
2880,400,0,"(True, False, False)",0.8321678321678322
2881,400,0,"(False, True, False)",0.7827715355805244
2882,400,0,"(False, False, True)",0.8088235294117647
2883,400,0,"(True, True, False)",0.7326388888888888
2884,400,0,"(True, False, True)",0.6071428571428571
2885,400,0,"(False, True, True)",0.7166666666666667
2886,400,3,"(True, False, False)",0.8251748251748252
2887,400,3,"(False, True, False)",0.8052434456928839
2888,400,3,"(False, False, True)",0.8088235294117647
2889,400,3,"(True, True, False)",0.7222222222222222
2890,400,3,"(True, False, True)",0.5892857142857143
2891,400,3,"(False, True, True)",0.7333333333333333
2892,400,6,"(True, False, False)",0.8461538461538461
2893,400,6,"(False, True, False)",0.8277153558052435
2894,400,6,"(False, False, True)",0.8529411764705882
2895,400,6,"(True, True, False)",0.7326388888888888
2896,400,6,"(True, False, True)",0.625
2897,400,6,"(False, True, True)",0.7333333333333333
2898,400,9,"(True, False, False)",0.8601398601398601
2899,400,9,"(False, True, False)",0.8352059925093633
2900,400,9,"(False, False, True)",0.8382352941176471
2901,400,9,"(True, True, False)",0.7777777777777778
2902,400,9,"(True, False, True)",0.625
2903,400,9,"(False, True, True)",0.7666666666666667
2904,400,12,"(True, False, False)",0.8671328671328671
2905,400,12,"(False, True, False)",0.846441947565543
2906,400,12,"(False, False, True)",0.8529411764705882
2907,400,12,"(True, True, False)",0.7534722222222222
2908,400,12,"(True, False, True)",0.625
2909,400,12,"(False, True, True)",0.7777777777777778
2910,400,15,"(True, False, False)",0.8951048951048951
2911,400,15,"(False, True, False)",0.8352059925093633
2912,400,15,"(False, False, True)",0.8676470588235294
2913,400,15,"(True, True, False)",0.7986111111111112
2914,400,15,"(True, False, True)",0.6428571428571429
2915,400,15,"(False, True, True)",0.7944444444444444
2916,400,18,"(True, False, False)",0.8181818181818182
2917,400,18,"(False, True, False)",0.7827715355805244
2918,400,18,"(False, False, True)",0.8382352941176471
2919,400,18,"(True, True, False)",0.7222222222222222
2920,400,18,"(True, False, True)",0.5714285714285714
2921,400,18,"(False, True, True)",0.7444444444444445
2922,400,21,"(True, False, False)",0.5944055944055944
2923,400,21,"(False, True, False)",0.5580524344569289
2924,400,21,"(False, False, True)",0.5735294117647058
2925,400,21,"(True, True, False)",0.5486111111111112
2926,400,21,"(True, False, True)",0.5535714285714286
2927,400,21,"(False, True, True)",0.6222222222222222
2928,390,0,"(True, False, False)",0.8181818181818182
2929,390,0,"(False, True, False)",0.7865168539325843
2930,390,0,"(False, False, True)",0.8235294117647058
2931,390,0,"(True, True, False)",0.6875
2932,390,0,"(True, False, True)",0.5535714285714286
2933,390,0,"(False, True, True)",0.75
2934,390,3,"(True, False, False)",0.8321678321678322
2935,390,3,"(False, True, False)",0.8127340823970037
2936,390,3,"(False, False, True)",0.8382352941176471
2937,390,3,"(True, True, False)",0.6909722222222222
2938,390,3,"(True, False, True)",0.5357142857142857
2939,390,3,"(False, True, True)",0.75
2940,390,6,"(True, False, False)",0.8461538461538461
2941,390,6,"(False, True, False)",0.8164794007490637
2942,390,6,"(False, False, True)",0.8529411764705882
2943,390,6,"(True, True, False)",0.75
2944,390,6,"(True, False, True)",0.5892857142857143
2945,390,6,"(False, True, True)",0.7277777777777777
2946,390,9,"(True, False, False)",0.8601398601398601
2947,390,9,"(False, True, False)",0.8239700374531835
2948,390,9,"(False, False, True)",0.8382352941176471
2949,390,9,"(True, True, False)",0.7708333333333334
2950,390,9,"(True, False, True)",0.5535714285714286
2951,390,9,"(False, True, True)",0.7944444444444444
2952,390,12,"(True, False, False)",0.8601398601398601
2953,390,12,"(False, True, False)",0.8352059925093633
2954,390,12,"(False, False, True)",0.8823529411764706
2955,390,12,"(True, True, False)",0.7569444444444444
2956,390,12,"(True, False, True)",0.5714285714285714
2957,390,12,"(False, True, True)",0.8
2958,390,15,"(True, False, False)",0.9020979020979021
2959,390,15,"(False, True, False)",0.8352059925093633
2960,390,15,"(False, False, True)",0.8676470588235294
2961,390,15,"(True, True, False)",0.7847222222222222
2962,390,15,"(True, False, True)",0.6428571428571429
2963,390,15,"(False, True, True)",0.8111111111111111
2964,390,18,"(True, False, False)",0.8321678321678322
2965,390,18,"(False, True, False)",0.7752808988764045
2966,390,18,"(False, False, True)",0.8382352941176471
2967,390,18,"(True, True, False)",0.71875
2968,390,18,"(True, False, True)",0.5535714285714286
2969,390,18,"(False, True, True)",0.7777777777777778
2970,390,21,"(True, False, False)",0.5944055944055944
2971,390,21,"(False, True, False)",0.5543071161048689
2972,390,21,"(False, False, True)",0.5441176470588235
2973,390,21,"(True, True, False)",0.5451388888888888
2974,390,21,"(True, False, True)",0.48214285714285715
2975,390,21,"(False, True, True)",0.6166666666666667
2976,380,0,"(True, False, False)",0.8391608391608392
2977,380,0,"(False, True, False)",0.7865168539325843
2978,380,0,"(False, False, True)",0.8529411764705882
2979,380,0,"(True, True, False)",0.7118055555555556
2980,380,0,"(True, False, True)",0.5714285714285714
2981,380,0,"(False, True, True)",0.75
2982,380,3,"(True, False, False)",0.8531468531468531
2983,380,3,"(False, True, False)",0.797752808988764
2984,380,3,"(False, False, True)",0.8382352941176471
2985,380,3,"(True, True, False)",0.7256944444444444
2986,380,3,"(True, False, True)",0.5535714285714286
2987,380,3,"(False, True, True)",0.7444444444444445
2988,380,6,"(True, False, False)",0.8531468531468531
2989,380,6,"(False, True, False)",0.8127340823970037
2990,380,6,"(False, False, True)",0.8529411764705882
