id,t,layer,digit_separated,accuracy
3836,530,21,6,0.5789473684210527
3837,530,21,7,0.4915254237288136
3838,530,21,8,0.5
3839,530,21,9,0.5227272727272727
3840,520,0,0,0.6
3841,520,0,1,0.6824324324324325
3842,520,0,2,0.7241379310344828
3843,520,0,3,0.6818181818181818
3844,520,0,4,0.5882352941176471
3845,520,0,5,0.5
3846,520,0,6,0.5526315789473685
3847,520,0,7,0.6101694915254238
3848,520,0,8,0.55
3849,520,0,9,0.4772727272727273
3850,520,3,0,0.6285714285714286
3851,520,3,1,0.6621621621621622
3852,520,3,2,0.7586206896551724
3853,520,3,3,0.5909090909090909
3854,520,3,4,0.5686274509803921
3855,520,3,5,0.5384615384615384
3856,520,3,6,0.47368421052631576
3857,520,3,7,0.5423728813559322
3858,520,3,8,0.55
3859,520,3,9,0.4772727272727273
3860,520,6,0,0.6285714285714286
3861,520,6,1,0.668918918918919
3862,520,6,2,0.7586206896551724
3863,520,6,3,0.5909090909090909
3864,520,6,4,0.49019607843137253
3865,520,6,5,0.5384615384615384
3866,520,6,6,0.5263157894736842
3867,520,6,7,0.559322033898305
3868,520,6,8,0.5
3869,520,6,9,0.4318181818181818
3870,520,9,0,0.6
3871,520,9,1,0.6554054054054054
3872,520,9,2,0.7586206896551724
3873,520,9,3,0.5909090909090909
3874,520,9,4,0.5882352941176471
3875,520,9,5,0.5384615384615384
3876,520,9,6,0.5526315789473685
3877,520,9,7,0.5932203389830508
3878,520,9,8,0.475
3879,520,9,9,0.45454545454545453
3880,520,12,0,0.6571428571428571
3881,520,12,1,0.6891891891891891
3882,520,12,2,0.7241379310344828
3883,520,12,3,0.6363636363636364
3884,520,12,4,0.5490196078431373
3885,520,12,5,0.5384615384615384
3886,520,12,6,0.5526315789473685
3887,520,12,7,0.5932203389830508
3888,520,12,8,0.525
3889,520,12,9,0.5
3890,520,15,0,0.6285714285714286
3891,520,15,1,0.6959459459459459
3892,520,15,2,0.7586206896551724
3893,520,15,3,0.6363636363636364
3894,520,15,4,0.5882352941176471
3895,520,15,5,0.5
3896,520,15,6,0.6052631578947368
3897,520,15,7,0.6101694915254238
3898,520,15,8,0.525
3899,520,15,9,0.5
3900,520,18,0,0.6571428571428571
3901,520,18,1,0.7162162162162162
3902,520,18,2,0.7931034482758621
3903,520,18,3,0.6818181818181818
3904,520,18,4,0.6666666666666666
3905,520,18,5,0.5
3906,520,18,6,0.5526315789473685
3907,520,18,7,0.6101694915254238
3908,520,18,8,0.55
3909,520,18,9,0.5
3910,520,21,0,0.5428571428571428
3911,520,21,1,0.6013513513513513
3912,520,21,2,0.6896551724137931
3913,520,21,3,0.5
3914,520,21,4,0.47058823529411764
3915,520,21,5,0.5384615384615384
3916,520,21,6,0.4473684210526316
3917,520,21,7,0.5254237288135594
3918,520,21,8,0.425
3919,520,21,9,0.38636363636363635
3920,510,0,0,0.7428571428571429
3921,510,0,1,0.7027027027027027
3922,510,0,2,0.6896551724137931
3923,510,0,3,0.6818181818181818
3924,510,0,4,0.6274509803921569
3925,510,0,5,0.6153846153846154
3926,510,0,6,0.47368421052631576
3927,510,0,7,0.6101694915254238
3928,510,0,8,0.575
3929,510,0,9,0.5454545454545454
3930,510,3,0,0.7428571428571429
3931,510,3,1,0.6959459459459459
3932,510,3,2,0.6551724137931034
3933,510,3,3,0.7272727272727273
3934,510,3,4,0.5686274509803921
3935,510,3,5,0.5769230769230769
3936,510,3,6,0.4473684210526316
3937,510,3,7,0.5932203389830508
3938,510,3,8,0.525
3939,510,3,9,0.4318181818181818
3940,510,6,0,0.7428571428571429
3941,510,6,1,0.7094594594594594
3942,510,6,2,0.6551724137931034
3943,510,6,3,0.7272727272727273
3944,510,6,4,0.5294117647058824
3945,510,6,5,0.5384615384615384
3946,510,6,6,0.47368421052631576
3947,510,6,7,0.5932203389830508
3948,510,6,8,0.5
3949,510,6,9,0.45454545454545453
3950,510,9,0,0.7428571428571429
3951,510,9,1,0.722972972972973
3952,510,9,2,0.6896551724137931
3953,510,9,3,0.6818181818181818
3954,510,9,4,0.5490196078431373
3955,510,9,5,0.6153846153846154
3956,510,9,6,0.47368421052631576
3957,510,9,7,0.6271186440677966
3958,510,9,8,0.575
3959,510,9,9,0.5
3960,510,12,0,0.7142857142857143
3961,510,12,1,0.7027027027027027
3962,510,12,2,0.6551724137931034
3963,510,12,3,0.7272727272727273
3964,510,12,4,0.6274509803921569
3965,510,12,5,0.6153846153846154
3966,510,12,6,0.47368421052631576
3967,510,12,7,0.6440677966101694
3968,510,12,8,0.55
3969,510,12,9,0.5227272727272727
3970,510,15,0,0.7714285714285715
3971,510,15,1,0.7094594594594594
3972,510,15,2,0.6551724137931034
3973,510,15,3,0.7272727272727273
3974,510,15,4,0.6274509803921569
3975,510,15,5,0.6153846153846154
3976,510,15,6,0.5
3977,510,15,7,0.6440677966101694
3978,510,15,8,0.55
3979,510,15,9,0.5454545454545454
3980,510,18,0,0.7714285714285715
3981,510,18,1,0.7094594594594594
3982,510,18,2,0.6551724137931034
3983,510,18,3,0.7272727272727273
3984,510,18,4,0.6666666666666666
3985,510,18,5,0.5384615384615384
3986,510,18,6,0.47368421052631576
3987,510,18,7,0.6440677966101694
3988,510,18,8,0.55
3989,510,18,9,0.5227272727272727
3990,510,21,0,0.6285714285714286
3991,510,21,1,0.6081081081081081
3992,510,21,2,0.5862068965517241
3993,510,21,3,0.45454545454545453
3994,510,21,4,0.5098039215686274
3995,510,21,5,0.5
3996,510,21,6,0.39473684210526316
3997,510,21,7,0.5254237288135594
3998,510,21,8,0.475
3999,510,21,9,0.4090909090909091
4000,500,0,0,0.7142857142857143
4001,500,0,1,0.7162162162162162
4002,500,0,2,0.7241379310344828
4003,500,0,3,0.7272727272727273
4004,500,0,4,0.6274509803921569
4005,500,0,5,0.5384615384615384
4006,500,0,6,0.39473684210526316
4007,500,0,7,0.5932203389830508
4008,500,0,8,0.65
4009,500,0,9,0.5
4010,500,3,0,0.6857142857142857
4011,500,3,1,0.7162162162162162
4012,500,3,2,0.6551724137931034
4013,500,3,3,0.6818181818181818
4014,500,3,4,0.6078431372549019
4015,500,3,5,0.46153846153846156
4016,500,3,6,0.3684210526315789
4017,500,3,7,0.6101694915254238
4018,500,3,8,0.575
4019,500,3,9,0.4772727272727273
4020,500,6,0,0.7142857142857143
4021,500,6,1,0.7297297297297297
4022,500,6,2,0.6206896551724138
4023,500,6,3,0.6818181818181818
4024,500,6,4,0.5686274509803921
4025,500,6,5,0.5384615384615384
4026,500,6,6,0.34210526315789475
4027,500,6,7,0.6101694915254238
4028,500,6,8,0.575
4029,500,6,9,0.5
4030,500,9,0,0.7428571428571429
4031,500,9,1,0.7297297297297297
4032,500,9,2,0.6551724137931034
4033,500,9,3,0.7272727272727273
4034,500,9,4,0.6274509803921569
4035,500,9,5,0.5384615384615384
4036,500,9,6,0.39473684210526316
4037,500,9,7,0.6440677966101694
4038,500,9,8,0.6
4039,500,9,9,0.5
4040,500,12,0,0.7142857142857143
4041,500,12,1,0.7567567567567568
4042,500,12,2,0.5862068965517241
4043,500,12,3,0.7272727272727273
4044,500,12,4,0.6862745098039216
4045,500,12,5,0.6153846153846154
4046,500,12,6,0.4473684210526316
4047,500,12,7,0.6271186440677966
4048,500,12,8,0.625
4049,500,12,9,0.5681818181818182
4050,500,15,0,0.6857142857142857
4051,500,15,1,0.75
4052,500,15,2,0.6551724137931034
4053,500,15,3,0.7272727272727273
4054,500,15,4,0.6862745098039216
4055,500,15,5,0.6153846153846154
4056,500,15,6,0.5
4057,500,15,7,0.5932203389830508
4058,500,15,8,0.6
4059,500,15,9,0.5454545454545454
4060,500,18,0,0.7142857142857143
4061,500,18,1,0.777027027027027
4062,500,18,2,0.6551724137931034
4063,500,18,3,0.7272727272727273
4064,500,18,4,0.6862745098039216
4065,500,18,5,0.5769230769230769
4066,500,18,6,0.5
4067,500,18,7,0.576271186440678
4068,500,18,8,0.6
4069,500,18,9,0.5227272727272727
4070,500,21,0,0.6571428571428571
4071,500,21,1,0.581081081081081
4072,500,21,2,0.5172413793103449
4073,500,21,3,0.4090909090909091
4074,500,21,4,0.49019607843137253
4075,500,21,5,0.4230769230769231
4076,500,21,6,0.3157894736842105
4077,500,21,7,0.5254237288135594
4078,500,21,8,0.475
4079,500,21,9,0.4318181818181818
4080,490,0,0,0.6571428571428571
4081,490,0,1,0.7635135135135135
4082,490,0,2,0.6206896551724138
4083,490,0,3,0.6818181818181818
4084,490,0,4,0.6274509803921569
4085,490,0,5,0.5
4086,490,0,6,0.3684210526315789
4087,490,0,7,0.6101694915254238
4088,490,0,8,0.6
4089,490,0,9,0.5909090909090909
4090,490,3,0,0.5714285714285714
4091,490,3,1,0.7364864864864865
4092,490,3,2,0.5862068965517241
4093,490,3,3,0.7272727272727273
4094,490,3,4,0.6078431372549019
4095,490,3,5,0.5
4096,490,3,6,0.3157894736842105
4097,490,3,7,0.6271186440677966
4098,490,3,8,0.55
4099,490,3,9,0.5681818181818182
4100,490,6,0,0.6857142857142857
4101,490,6,1,0.7567567567567568
4102,490,6,2,0.6206896551724138
4103,490,6,3,0.6818181818181818
4104,490,6,4,0.6078431372549019
4105,490,6,5,0.46153846153846156
4106,490,6,6,0.2894736842105263
4107,490,6,7,0.6271186440677966
4108,490,6,8,0.525
4109,490,6,9,0.5454545454545454
4110,490,9,0,0.7142857142857143
4111,490,9,1,0.7702702702702703
4112,490,9,2,0.5862068965517241
4113,490,9,3,0.6818181818181818
4114,490,9,4,0.5686274509803921
4115,490,9,5,0.5
4116,490,9,6,0.3684210526315789
4117,490,9,7,0.6101694915254238
4118,490,9,8,0.625
4119,490,9,9,0.5681818181818182
4120,490,12,0,0.6857142857142857
4121,490,12,1,0.7702702702702703
4122,490,12,2,0.5862068965517241
4123,490,12,3,0.6818181818181818
4124,490,12,4,0.6666666666666666
4125,490,12,5,0.5769230769230769
4126,490,12,6,0.4473684210526316
4127,490,12,7,0.6101694915254238
4128,490,12,8,0.575
4129,490,12,9,0.5909090909090909
4130,490,15,0,0.7714285714285715
4131,490,15,1,0.7702702702702703
4132,490,15,2,0.5862068965517241
4133,490,15,3,0.6818181818181818
4134,490,15,4,0.6274509803921569
4135,490,15,5,0.5769230769230769
4136,490,15,6,0.4473684210526316
4137,490,15,7,0.6271186440677966
4138,490,15,8,0.6
4139,490,15,9,0.5909090909090909
4140,490,18,0,0.6857142857142857
4141,490,18,1,0.7702702702702703
4142,490,18,2,0.5862068965517241
4143,490,18,3,0.6818181818181818
4144,490,18,4,0.6274509803921569
4145,490,18,5,0.5769230769230769
4146,490,18,6,0.47368421052631576
4147,490,18,7,0.5932203389830508
4148,490,18,8,0.625
4149,490,18,9,0.5454545454545454
4150,490,21,0,0.4
4151,490,21,1,0.6216216216216216
4152,490,21,2,0.6206896551724138
4153,490,21,3,0.4090909090909091
4154,490,21,4,0.45098039215686275
4155,490,21,5,0.46153846153846156
4156,490,21,6,0.2894736842105263
4157,490,21,7,0.5423728813559322
4158,490,21,8,0.45
4159,490,21,9,0.45454545454545453
4160,480,0,0,0.6571428571428571
4161,480,0,1,0.7567567567567568
4162,480,0,2,0.6206896551724138
4163,480,0,3,0.6363636363636364
4164,480,0,4,0.6666666666666666
4165,480,0,5,0.5384615384615384
4166,480,0,6,0.39473684210526316
4167,480,0,7,0.6101694915254238
4168,480,0,8,0.675
4169,480,0,9,0.6136363636363636
4170,480,3,0,0.5428571428571428
4171,480,3,1,0.75
4172,480,3,2,0.5517241379310345
4173,480,3,3,0.6818181818181818
4174,480,3,4,0.6274509803921569
4175,480,3,5,0.5
4176,480,3,6,0.42105263157894735
4177,480,3,7,0.576271186440678
4178,480,3,8,0.55
4179,480,3,9,0.5681818181818182
4180,480,6,0,0.6
4181,480,6,1,0.7432432432432432
4182,480,6,2,0.5862068965517241
4183,480,6,3,0.6818181818181818
4184,480,6,4,0.5882352941176471
4185,480,6,5,0.5
4186,480,6,6,0.3684210526315789
4187,480,6,7,0.576271186440678
4188,480,6,8,0.5
4189,480,6,9,0.5909090909090909
4190,480,9,0,0.6857142857142857
4191,480,9,1,0.7635135135135135
4192,480,9,2,0.6206896551724138
4193,480,9,3,0.6363636363636364
4194,480,9,4,0.6470588235294118
4195,480,9,5,0.5
4196,480,9,6,0.39473684210526316
4197,480,9,7,0.6101694915254238
4198,480,9,8,0.625
4199,480,9,9,0.6136363636363636
4200,480,12,0,0.7428571428571429
4201,480,12,1,0.7837837837837838
4202,480,12,2,0.5862068965517241
4203,480,12,3,0.6818181818181818
4204,480,12,4,0.6274509803921569
4205,480,12,5,0.6153846153846154
4206,480,12,6,0.42105263157894735
4207,480,12,7,0.6271186440677966
4208,480,12,8,0.675
4209,480,12,9,0.6136363636363636
4210,480,15,0,0.6857142857142857
4211,480,15,1,0.777027027027027
4212,480,15,2,0.5862068965517241
4213,480,15,3,0.6818181818181818
4214,480,15,4,0.6274509803921569
4215,480,15,5,0.6153846153846154
4216,480,15,6,0.47368421052631576
4217,480,15,7,0.6610169491525424
4218,480,15,8,0.675
4219,480,15,9,0.6363636363636364
4220,480,18,0,0.7142857142857143
4221,480,18,1,0.7702702702702703
4222,480,18,2,0.5862068965517241
4223,480,18,3,0.6818181818181818
4224,480,18,4,0.6470588235294118
4225,480,18,5,0.5769230769230769
4226,480,18,6,0.47368421052631576
4227,480,18,7,0.6101694915254238
4228,480,18,8,0.65
4229,480,18,9,0.6136363636363636
4230,480,21,0,0.34285714285714286
4231,480,21,1,0.6351351351351351
4232,480,21,2,0.5862068965517241
4233,480,21,3,0.4090909090909091
4234,480,21,4,0.5098039215686274
4235,480,21,5,0.46153846153846156
4236,480,21,6,0.3157894736842105
4237,480,21,7,0.559322033898305
4238,480,21,8,0.45
4239,480,21,9,0.5
4240,470,0,0,0.7428571428571429
4241,470,0,1,0.75
4242,470,0,2,0.5862068965517241
4243,470,0,3,0.5909090909090909
4244,470,0,4,0.5686274509803921
4245,470,0,5,0.5
4246,470,0,6,0.5263157894736842
4247,470,0,7,0.576271186440678
4248,470,0,8,0.675
4249,470,0,9,0.5227272727272727
4250,470,3,0,0.7142857142857143
4251,470,3,1,0.7635135135135135
4252,470,3,2,0.4482758620689655
4253,470,3,3,0.5909090909090909
4254,470,3,4,0.6078431372549019
4255,470,3,5,0.5384615384615384
4256,470,3,6,0.39473684210526316
4257,470,3,7,0.5423728813559322
4258,470,3,8,0.65
4259,470,3,9,0.5227272727272727
4260,470,6,0,0.7142857142857143
4261,470,6,1,0.75
4262,470,6,2,0.5517241379310345
4263,470,6,3,0.5909090909090909
4264,470,6,4,0.5882352941176471
4265,470,6,5,0.5
4266,470,6,6,0.47368421052631576
4267,470,6,7,0.5932203389830508
4268,470,6,8,0.6
4269,470,6,9,0.5227272727272727
4270,470,9,0,0.7714285714285715
4271,470,9,1,0.777027027027027
4272,470,9,2,0.5517241379310345
4273,470,9,3,0.6363636363636364
4274,470,9,4,0.5882352941176471
4275,470,9,5,0.5
4276,470,9,6,0.5263157894736842
4277,470,9,7,0.5932203389830508
4278,470,9,8,0.675
4279,470,9,9,0.5681818181818182
4280,470,12,0,0.7714285714285715
4281,470,12,1,0.8040540540540541
4282,470,12,2,0.6206896551724138
4283,470,12,3,0.5909090909090909
4284,470,12,4,0.6274509803921569
4285,470,12,5,0.5384615384615384
4286,470,12,6,0.47368421052631576
4287,470,12,7,0.5932203389830508
4288,470,12,8,0.7
4289,470,12,9,0.5454545454545454
4290,470,15,0,0.7428571428571429
4291,470,15,1,0.7905405405405406
4292,470,15,2,0.5862068965517241
4293,470,15,3,0.5454545454545454
4294,470,15,4,0.6470588235294118
4295,470,15,5,0.5384615384615384
4296,470,15,6,0.5526315789473685
4297,470,15,7,0.5932203389830508
4298,470,15,8,0.7
4299,470,15,9,0.5454545454545454
4300,470,18,0,0.7428571428571429
4301,470,18,1,0.7837837837837838
4302,470,18,2,0.5862068965517241
4303,470,18,3,0.5454545454545454
4304,470,18,4,0.6470588235294118
4305,470,18,5,0.5384615384615384
4306,470,18,6,0.5
4307,470,18,7,0.559322033898305
4308,470,18,8,0.75
4309,470,18,9,0.5909090909090909
4310,470,21,0,0.42857142857142855
4311,470,21,1,0.6351351351351351
4312,470,21,2,0.4827586206896552
4313,470,21,3,0.4090909090909091
4314,470,21,4,0.5490196078431373
4315,470,21,5,0.4230769230769231
4316,470,21,6,0.42105263157894735
4317,470,21,7,0.5423728813559322
4318,470,21,8,0.5
4319,470,21,9,0.4318181818181818
4320,460,0,0,0.7428571428571429
4321,460,0,1,0.8040540540540541
4322,460,0,2,0.6896551724137931
4323,460,0,3,0.5909090909090909
4324,460,0,4,0.5882352941176471
4325,460,0,5,0.5384615384615384
4326,460,0,6,0.4473684210526316
4327,460,0,7,0.6610169491525424
4328,460,0,8,0.625
4329,460,0,9,0.5909090909090909
4330,460,3,0,0.7714285714285715
4331,460,3,1,0.7837837837837838
4332,460,3,2,0.6206896551724138
4333,460,3,3,0.5909090909090909
4334,460,3,4,0.5882352941176471
4335,460,3,5,0.5
4336,460,3,6,0.42105263157894735
4337,460,3,7,0.576271186440678
4338,460,3,8,0.625
4339,460,3,9,0.5909090909090909
4340,460,6,0,0.7428571428571429
4341,460,6,1,0.7905405405405406
4342,460,6,2,0.6206896551724138
4343,460,6,3,0.5909090909090909
4344,460,6,4,0.6274509803921569
4345,460,6,5,0.4230769230769231
4346,460,6,6,0.3684210526315789
4347,460,6,7,0.6271186440677966
4348,460,6,8,0.625
4349,460,6,9,0.5681818181818182
4350,460,9,0,0.8
4351,460,9,1,0.8108108108108109
4352,460,9,2,0.6206896551724138
4353,460,9,3,0.5909090909090909
4354,460,9,4,0.6078431372549019
4355,460,9,5,0.46153846153846156
4356,460,9,6,0.47368421052631576
4357,460,9,7,0.6440677966101694
4358,460,9,8,0.625
4359,460,9,9,0.5909090909090909
4360,460,12,0,0.8
4361,460,12,1,0.831081081081081
4362,460,12,2,0.6206896551724138
4363,460,12,3,0.6363636363636364
4364,460,12,4,0.6078431372549019
4365,460,12,5,0.5384615384615384
4366,460,12,6,0.5
4367,460,12,7,0.6779661016949152
4368,460,12,8,0.65
4369,460,12,9,0.5909090909090909
4370,460,15,0,0.7714285714285715
4371,460,15,1,0.831081081081081
4372,460,15,2,0.6206896551724138
4373,460,15,3,0.5454545454545454
4374,460,15,4,0.6470588235294118
4375,460,15,5,0.5384615384615384
4376,460,15,6,0.5263157894736842
4377,460,15,7,0.6949152542372882
4378,460,15,8,0.65
4379,460,15,9,0.5227272727272727
4380,460,18,0,0.7428571428571429
4381,460,18,1,0.8108108108108109
4382,460,18,2,0.6206896551724138
4383,460,18,3,0.5454545454545454
4384,460,18,4,0.6078431372549019
4385,460,18,5,0.5384615384615384
4386,460,18,6,0.5
4387,460,18,7,0.6949152542372882
4388,460,18,8,0.7
4389,460,18,9,0.5454545454545454
4390,460,21,0,0.4
4391,460,21,1,0.6824324324324325
4392,460,21,2,0.5172413793103449
4393,460,21,3,0.4090909090909091
4394,460,21,4,0.5490196078431373
4395,460,21,5,0.5
4396,460,21,6,0.2894736842105263
4397,460,21,7,0.5932203389830508
4398,460,21,8,0.5
4399,460,21,9,0.5227272727272727
4400,450,0,0,0.7142857142857143
4401,450,0,1,0.7837837837837838
4402,450,0,2,0.5862068965517241
4403,450,0,3,0.6363636363636364
4404,450,0,4,0.5882352941176471
4405,450,0,5,0.5384615384615384
4406,450,0,6,0.5
4407,450,0,7,0.5084745762711864
4408,450,0,8,0.65
4409,450,0,9,0.4772727272727273
4410,450,3,0,0.7142857142857143
4411,450,3,1,0.7567567567567568
4412,450,3,2,0.6206896551724138
4413,450,3,3,0.5454545454545454
4414,450,3,4,0.5882352941176471
4415,450,3,5,0.46153846153846156
4416,450,3,6,0.5263157894736842
4417,450,3,7,0.559322033898305
4418,450,3,8,0.65
4419,450,3,9,0.5454545454545454
4420,450,6,0,0.7142857142857143
4421,450,6,1,0.7635135135135135
4422,450,6,2,0.6551724137931034
4423,450,6,3,0.5909090909090909
4424,450,6,4,0.5882352941176471
4425,450,6,5,0.4230769230769231
4426,450,6,6,0.5263157894736842
4427,450,6,7,0.576271186440678
4428,450,6,8,0.6
4429,450,6,9,0.5681818181818182
4430,450,9,0,0.7428571428571429
4431,450,9,1,0.777027027027027
4432,450,9,2,0.6551724137931034
4433,450,9,3,0.6363636363636364
4434,450,9,4,0.5882352941176471
4435,450,9,5,0.5
4436,450,9,6,0.5789473684210527
4437,450,9,7,0.559322033898305
4438,450,9,8,0.725
4439,450,9,9,0.5681818181818182
4440,450,12,0,0.7428571428571429
4441,450,12,1,0.777027027027027
4442,450,12,2,0.6206896551724138
4443,450,12,3,0.5909090909090909
4444,450,12,4,0.5490196078431373
4445,450,12,5,0.5769230769230769
4446,450,12,6,0.5789473684210527
4447,450,12,7,0.6101694915254238
4448,450,12,8,0.7
4449,450,12,9,0.6136363636363636
4450,450,15,0,0.7714285714285715
4451,450,15,1,0.7905405405405406
4452,450,15,2,0.5862068965517241
4453,450,15,3,0.5909090909090909
4454,450,15,4,0.5882352941176471
4455,450,15,5,0.5769230769230769
4456,450,15,6,0.5789473684210527
4457,450,15,7,0.6101694915254238
4458,450,15,8,0.625
4459,450,15,9,0.6136363636363636
4460,450,18,0,0.7428571428571429
4461,450,18,1,0.777027027027027
4462,450,18,2,0.5862068965517241
4463,450,18,3,0.5454545454545454
4464,450,18,4,0.6078431372549019
4465,450,18,5,0.5769230769230769
4466,450,18,6,0.5526315789473685
4467,450,18,7,0.6271186440677966
4468,450,18,8,0.625
4469,450,18,9,0.5909090909090909
4470,450,21,0,0.4857142857142857
4471,450,21,1,0.6148648648648649
4472,450,21,2,0.4827586206896552
4473,450,21,3,0.36363636363636365
4474,450,21,4,0.49019607843137253
4475,450,21,5,0.5384615384615384
4476,450,21,6,0.39473684210526316
4477,450,21,7,0.5084745762711864
4478,450,21,8,0.475
4479,450,21,9,0.4772727272727273
4480,440,0,0,0.7428571428571429
4481,440,0,1,0.7432432432432432
4482,440,0,2,0.6551724137931034
4483,440,0,3,0.45454545454545453
4484,440,0,4,0.6470588235294118
4485,440,0,5,0.6153846153846154
4486,440,0,6,0.5526315789473685
4487,440,0,7,0.4915254237288136
4488,440,0,8,0.6
4489,440,0,9,0.5681818181818182
4490,440,3,0,0.7714285714285715
4491,440,3,1,0.7162162162162162
4492,440,3,2,0.6551724137931034
4493,440,3,3,0.4090909090909091
4494,440,3,4,0.6078431372549019
4495,440,3,5,0.5769230769230769
4496,440,3,6,0.5
4497,440,3,7,0.5084745762711864
4498,440,3,8,0.575
4499,440,3,9,0.5454545454545454
4500,440,6,0,0.8
4501,440,6,1,0.7432432432432432
4502,440,6,2,0.6206896551724138
4503,440,6,3,0.5
4504,440,6,4,0.6470588235294118
4505,440,6,5,0.5
4506,440,6,6,0.5
4507,440,6,7,0.5254237288135594
4508,440,6,8,0.55
4509,440,6,9,0.5454545454545454
4510,440,9,0,0.7714285714285715
4511,440,9,1,0.75
4512,440,9,2,0.6206896551724138
4513,440,9,3,0.45454545454545453
4514,440,9,4,0.6274509803921569
4515,440,9,5,0.5384615384615384
4516,440,9,6,0.5789473684210527
4517,440,9,7,0.559322033898305
4518,440,9,8,0.6
4519,440,9,9,0.5681818181818182
4520,440,12,0,0.7714285714285715
4521,440,12,1,0.7905405405405406
4522,440,12,2,0.6551724137931034
4523,440,12,3,0.5
4524,440,12,4,0.7058823529411765
4525,440,12,5,0.5769230769230769
4526,440,12,6,0.631578947368421
4527,440,12,7,0.576271186440678
4528,440,12,8,0.625
4529,440,12,9,0.5454545454545454
4530,440,15,0,0.7142857142857143
4531,440,15,1,0.777027027027027
4532,440,15,2,0.6551724137931034
4533,440,15,3,0.5454545454545454
4534,440,15,4,0.7058823529411765
4535,440,15,5,0.5769230769230769
4536,440,15,6,0.5789473684210527
4537,440,15,7,0.5423728813559322
4538,440,15,8,0.65
4539,440,15,9,0.5681818181818182
4540,440,18,0,0.6857142857142857
4541,440,18,1,0.777027027027027
4542,440,18,2,0.6551724137931034
4543,440,18,3,0.4090909090909091
4544,440,18,4,0.6862745098039216
4545,440,18,5,0.5384615384615384
4546,440,18,6,0.6052631578947368
4547,440,18,7,0.559322033898305
4548,440,18,8,0.625
4549,440,18,9,0.5681818181818182
4550,440,21,0,0.5428571428571428
4551,440,21,1,0.6283783783783784
4552,440,21,2,0.5517241379310345
4553,440,21,3,0.45454545454545453
4554,440,21,4,0.6078431372549019
4555,440,21,5,0.46153846153846156
4556,440,21,6,0.39473684210526316
4557,440,21,7,0.4915254237288136
4558,440,21,8,0.475
4559,440,21,9,0.45454545454545453
4560,430,0,0,0.7428571428571429
4561,430,0,1,0.75
4562,430,0,2,0.6206896551724138
4563,430,0,3,0.5454545454545454
4564,430,0,4,0.7058823529411765
4565,430,0,5,0.6153846153846154
4566,430,0,6,0.5526315789473685
4567,430,0,7,0.5423728813559322
4568,430,0,8,0.675
4569,430,0,9,0.5227272727272727
4570,430,3,0,0.7142857142857143
4571,430,3,1,0.7364864864864865
4572,430,3,2,0.6206896551724138
4573,430,3,3,0.45454545454545453
4574,430,3,4,0.6862745098039216
4575,430,3,5,0.6153846153846154
4576,430,3,6,0.47368421052631576
4577,430,3,7,0.4915254237288136
4578,430,3,8,0.65
4579,430,3,9,0.5454545454545454
4580,430,6,0,0.7142857142857143
4581,430,6,1,0.7432432432432432
4582,430,6,2,0.6206896551724138
4583,430,6,3,0.45454545454545453
4584,430,6,4,0.6862745098039216
4585,430,6,5,0.5
4586,430,6,6,0.4473684210526316
4587,430,6,7,0.5084745762711864
4588,430,6,8,0.6
4589,430,6,9,0.5227272727272727
4590,430,9,0,0.7714285714285715
4591,430,9,1,0.75
4592,430,9,2,0.6206896551724138
4593,430,9,3,0.5909090909090909
4594,430,9,4,0.7058823529411765
4595,430,9,5,0.6153846153846154
4596,430,9,6,0.5263157894736842
4597,430,9,7,0.4915254237288136
4598,430,9,8,0.725
4599,430,9,9,0.5
4600,430,12,0,0.8285714285714286
4601,430,12,1,0.7837837837837838
4602,430,12,2,0.6206896551724138
4603,430,12,3,0.5454545454545454
4604,430,12,4,0.7450980392156863
4605,430,12,5,0.6153846153846154
4606,430,12,6,0.5789473684210527
4607,430,12,7,0.5423728813559322
4608,430,12,8,0.725
4609,430,12,9,0.5909090909090909
4610,430,15,0,0.8
4611,430,15,1,0.7972972972972973
4612,430,15,2,0.6206896551724138
4613,430,15,3,0.5454545454545454
4614,430,15,4,0.7254901960784313
4615,430,15,5,0.6153846153846154
4616,430,15,6,0.5789473684210527
4617,430,15,7,0.5423728813559322
4618,430,15,8,0.675
4619,430,15,9,0.5681818181818182
4620,430,18,0,0.7714285714285715
4621,430,18,1,0.7837837837837838
4622,430,18,2,0.5862068965517241
4623,430,18,3,0.5
4624,430,18,4,0.7058823529411765
4625,430,18,5,0.5769230769230769
4626,430,18,6,0.5526315789473685
4627,430,18,7,0.5932203389830508
4628,430,18,8,0.7
4629,430,18,9,0.5909090909090909
4630,430,21,0,0.5714285714285714
4631,430,21,1,0.6486486486486487
4632,430,21,2,0.5172413793103449
4633,430,21,3,0.3181818181818182
4634,430,21,4,0.6666666666666666
4635,430,21,5,0.5384615384615384
4636,430,21,6,0.34210526315789475
4637,430,21,7,0.5423728813559322
4638,430,21,8,0.525
4639,430,21,9,0.45454545454545453
4640,420,0,0,0.8285714285714286
4641,420,0,1,0.75
4642,420,0,2,0.5862068965517241
4643,420,0,3,0.5
4644,420,0,4,0.7450980392156863
4645,420,0,5,0.5384615384615384
4646,420,0,6,0.5789473684210527
4647,420,0,7,0.6101694915254238
4648,420,0,8,0.625
4649,420,0,9,0.6136363636363636
4650,420,3,0,0.8
4651,420,3,1,0.75
4652,420,3,2,0.5517241379310345
